7,15,2.4300000,8,13,.9100000,12,12,0,1 
7,15,2.3500000,9,14,.9100000,12,12,0,1 
8,13,2.1200000,4,0,.5100000,12,15,1,2 
8,13,2.3300000,5,1,.5100000,12,15,1,2 
8,13,2.2600000,6,2,.5100000,12,15,1,2 
8,13,2.0900000,7,3,.5100000,12,15,1,2 
8,13,2.3200000,8,4,.5100000,12,15,1,2 
8,13,2.3700000,9,5,.5100000,12,15,1,2 
8,13,2.2700000,10,6,.5100000,12,15,1,2 
8,13,2.2800000,11,7,.5100000,12,15,1,2 
8,13,2.2300000,12,8,.5100000,12,15,1,2 
8,13,2.4700000,13,9,.5100000,12,15,1,2 
8,13,2.4800000,14,10,.5100000,12,15,1,2 
8,13,2.4600000,16,12,.5100000,12,15,1,2 
8,13,1.9100000,17,13,.5100000,12,15,1,2 
8,13,2.0100000,18,14,.5100000,12,15,1,2 
9,13,1.9500000,2,0,.8600000,12,12,0,2 
9,18,2.9200000,9,12,.8600000,12,12,0,2 
9,19,2.7900000,9,13,.8600000,12,12,0,2 
10,11,2.1900000,5,3,.2600000,12,12,0,2 
10,11,2.3900000,10,8,.2600000,12,12,0,2 
10,11,2.5600000,11,9,.2600000,12,12,0,2 
10,11,2.7000000,12,10,.2600000,12,12,0,2 
10,11,2.6500000,13,11,.2600000,12,12,0,2 
10,11,1.5600000,15,13,.2600000,12,12,0,2 
10,11,2.6000000,16,14,.2600000,12,12,0,2 
11,12,2.4400000,1,2,1.8200000,16,17,1,2 
11,13,1.6100000,1,3,1.8200000,16,17,1,2 
11,14,1.6400000,1,4,1.8200000,16,17,1,2 
12,13,2.4100000,4,2,-1.3000000,13,12,0,5 
12,13,2.6000000,5,3,-1.3000000,13,12,0,5 
12,13,2.1600000,6,4,-1.3000000,13,12,0,5 
12,13,2.8100000,7,5,-1.3000000,13,12,0,5 
12,13,2.6100000,8,6,-1.3000000,13,12,0,5 
12,13,2.3900000,9,7,-1.3000000,13,12,0,5 
12,13,2.9100000,10,8,-1.3000000,13,12,0,5 
12,13,2.9300000,11,9,-1.3000000,13,12,0,5 
12,13,2.7900000,12,10,-1.3000000,13,12,0,5 
12,13,3.1100000,14,12,-1.3000000,13,12,0,5 
12,13,2.9000000,15,13,-1.3000000,13,12,0,5 
12,13,2.9100000,16,14,-1.3000000,13,12,0,5 
13,12,2.0700000,3,0,-.6300000,12,12,1,4 
13,12,1.5700000,5,2,-.6300000,12,12,1,4 
13,12,2.0300000,6,3,-.6300000,12,12,1,4 
13,12,2.0900000,7,4,-.6300000,12,12,1,4 
13,12,2.3500000,8,5,-.6300000,12,12,1,4 
13,12,1.8800000,10,7,-.6300000,12,12,1,4 
13,12,2.4800000,12,9,-.6300000,12,12,1,4 
13,12,2.5900000,13,10,-.6300000,12,12,1,4 
13,12,2.6300000,14,11,-.6300000,12,12,1,4 
13,12,2.5200000,15,12,-.6300000,12,12,1,4 
13,12,3.4600000,16,13,-.6300000,12,12,1,4 
13,12,3.8800000,17,14,-.6300000,12,12,1,4 
14,12,2.2000000,6,4,-.3600000,10,12,1,2 
14,12,2.2400000,7,5,-.3600000,10,12,1,2 
14,12,.7100000,14,12,-.3600000,10,12,1,2 
15,12,2.1200000,3,4,.2800000,10,12,1,3 
15,12,2.2400000,4,5,.2800000,10,12,1,3 
15,12,2.2300000,5,6,.2800000,10,12,1,3 
15,13,2.1100000,5,7,.2800000,10,12,1,3 
15,13,2.2000000,6,8,.2800000,10,12,1,3 
15,13,2.3700000,7,9,.2800000,10,12,1,3 
15,13,2.5400000,8,10,.2800000,10,12,1,3 
15,13,2.6600000,9,11,.2800000,10,12,1,3 
15,13,2.8900000,10,12,.2800000,10,12,1,3 
15,13,3.2100000,11,13,.2800000,10,12,1,3 
15,13,3.2200000,12,14,.2800000,10,12,1,3 
16,12,2.4500000,4,6,-.7200000,14,12,0,1 
16,12,2.5000000,10,12,-.7200000,14,12,0,1 
16,12,1.5300000,11,13,-.7200000,14,12,0,1 
16,12,2.5600000,12,14,-.7200000,14,12,0,1 
17,12,2.4900000,3,1,-.0100000,9,10,1,2 
17,12,2.4700000,4,2,-.0100000,9,10,1,2 
17,12,2.1900000,5,3,-.0100000,9,10,1,2 
17,12,1.7600000,6,4,-.0100000,9,10,1,2 
17,12,2.3900000,7,5,-.0100000,9,10,1,2 
17,12,2.4800000,8,6,-.0100000,9,10,1,2 
17,12,2.5800000,9,7,-.0100000,9,10,1,2 
17,12,2.4000000,10,8,-.0100000,9,10,1,2 
17,12,2.7900000,11,9,-.0100000,9,10,1,2 
17,12,2.7700000,12,10,-.0100000,9,10,1,2 
17,12,2.8000000,13,11,-.0100000,9,10,1,2 
17,12,2.7500000,14,12,-.0100000,9,10,1,2 
18,12,2.6600000,3,0,.8300000,12,16,0,1 
18,12,2.6700000,4,1,.8300000,12,16,0,1 
18,12,2.7500000,5,2,.8300000,12,16,0,1 
18,12,2.7700000,6,3,.8300000,12,16,0,1 
18,12,2.7200000,9,6,.8300000,12,16,0,1 
18,12,2.9400000,10,7,.8300000,12,16,0,1 
18,12,2.8600000,11,8,.8300000,12,16,0,1 
18,12,2.8500000,12,9,.8300000,12,16,0,1 
18,12,2.8300000,13,10,.8300000,12,16,0,1 
18,12,2.9500000,14,11,.8300000,12,16,0,1 
18,12,3.0900000,15,12,.8300000,12,16,0,1 
18,12,2.7300000,16,13,.8300000,12,16,0,1 
18,12,2.9400000,17,14,.8300000,12,16,0,1 
19,12,2.3400000,3,0,-.6900000,12,12,1,3 
19,12,2.6700000,4,1,-.6900000,12,12,1,3 
19,12,2.0100000,6,3,-.6900000,12,12,1,3 
19,12,3.0100000,7,4,-.6900000,12,12,1,3 
20,14,2.5200000,2,1,1.0400000,12,14,0,6 
20,14,2.4100000,3,2,1.0400000,12,14,0,6 
20,14,2.5000000,4,3,1.0400000,12,14,0,6 
20,14,2.5500000,5,4,1.0400000,12,14,0,6 
20,14,2.6300000,6,5,1.0400000,12,14,0,6 
20,14,2.6800000,7,6,1.0400000,12,14,0,6 
21,10,2.1900000,2,0,1.1800000,12,16,0,2 
21,12,2.4700000,4,4,1.1800000,12,16,0,2 
21,12,2.6300000,5,5,1.1800000,12,16,0,2 
21,12,2.6900000,6,6,1.1800000,12,16,0,2 
21,12,2.7100000,7,7,1.1800000,12,16,0,2 
21,12,3.2900000,8,8,1.1800000,12,16,0,2 
21,12,3.5700000,9,9,1.1800000,12,16,0,2 
21,12,3.2900000,10,10,1.1800000,12,16,0,2 
21,12,3.3700000,11,11,1.1800000,12,16,0,2 
21,12,3.3200000,13,13,1.1800000,12,16,0,2 
21,12,3.4400000,14,14,1.1800000,12,16,0,2 
22,12,2.2500000,2,0,1.0400000,12,12,0,3 
22,16,2.4000000,4,6,1.0400000,12,12,0,3 
22,16,2.3100000,5,7,1.0400000,12,12,0,3 
22,16,2.6200000,6,8,1.0400000,12,12,0,3 
23,12,2.2300000,5,5,.4700000,15,12,0,3 
24,12,1.5900000,2,4,-.9400000,12,17,0,3 
24,13,1.8500000,4,7,-.9400000,12,17,0,3 
25,18,2.8000000,5,14,.7800000,17,16,0,1 
26,17,3.4200000,5,12,1.2200000,17,16,0,1 
26,17,3.5000000,6,13,1.2200000,17,16,0,1 
26,17,3.3400000,7,14,1.2200000,17,16,0,1 
27,13,.9200000,4,7,-.1300000,16,16,0,3 
27,13,1.9600000,5,8,-.1300000,16,16,0,3 
27,13,1.8500000,6,9,-.1300000,16,16,0,3 
27,13,2.0100000,7,10,-.1300000,16,16,0,3 
27,13,3.2000000,8,11,-.1300000,16,16,0,3 
27,13,2.5800000,9,12,-.1300000,16,16,0,3 
27,13,2.4500000,10,13,-.1300000,16,16,0,3 
27,13,2.2200000,11,14,-.1300000,16,16,0,3 
28,17,2.5500000,3,7,1.5200000,16,18,0,2 
28,17,2.8500000,4,8,1.5200000,16,18,0,2 
28,17,3.6800000,5,9,1.5200000,16,18,0,2 
28,17,3.6300000,6,10,1.5200000,16,18,0,2 
28,17,3.6600000,7,11,1.5200000,16,18,0,2 
28,17,3.6400000,8,12,1.5200000,16,18,0,2 
28,17,4.0400000,10,14,1.5200000,16,18,0,2 
29,16,2.0900000,1,2,.3000000,5,4,0,2 
29,16,1.6300000,2,3,.3000000,5,4,0,2 
29,16,2.4500000,4,5,.3000000,5,4,0,2 
29,16,2.7300000,6,7,.3000000,5,4,0,2 
29,16,2.9000000,7,8,.3000000,5,4,0,2 
29,16,3.0300000,8,9,.3000000,5,4,0,2 
29,16,3.0600000,9,10,.3000000,5,4,0,2 
29,16,3.1300000,10,11,.3000000,5,4,0,2 
29,16,3.2100000,11,12,.3000000,5,4,0,2 
29,16,3.2900000,12,13,.3000000,5,4,0,2 
29,16,3.2600000,13,14,.3000000,5,4,0,2 
30,12,1.8100000,2,1,1.1800000,12,9,0,1 
30,13,2.0500000,2,2,1.1800000,12,9,0,1 
30,14,2.0100000,2,3,1.1800000,12,9,0,1 
30,15,1.7400000,3,5,1.1800000,12,9,0,1 
30,15,2.6700000,4,6,1.1800000,12,9,0,1 
30,15,2.4600000,5,7,1.1800000,12,9,0,1 
30,15,2.4900000,6,8,1.1800000,12,9,0,1 
30,15,2.6500000,7,9,1.1800000,12,9,0,1 
30,15,2.5600000,8,10,1.1800000,12,9,0,1 
30,15,2.7200000,9,11,1.1800000,12,9,0,1 
30,15,2.8300000,10,12,1.1800000,12,9,0,1 
30,15,2.9200000,11,13,1.1800000,12,9,0,1 
30,15,2.8500000,12,14,1.1800000,12,9,0,1 
31,11,1.7700000,2,1,.4200000,11,9,0,2 
31,12,1.7400000,2,2,.4200000,11,9,0,2 
31,14,2.2500000,3,5,.4200000,11,9,0,2 
31,14,2,4,6,.4200000,11,9,0,2 
31,15,1.9600000,4,7,.4200000,11,9,0,2 
31,15,2.0800000,5,8,.4200000,11,9,0,2 
31,15,2.4200000,6,9,.4200000,11,9,0,2 
31,15,2.4200000,7,10,.4200000,11,9,0,2 
31,15,2.5000000,8,11,.4200000,11,9,0,2 
31,15,2.5500000,9,12,.4200000,11,9,0,2 
31,15,2.6000000,10,13,.4200000,11,9,0,2 
31,15,2.5600000,11,14,.4200000,11,9,0,2 
32,15,1.6600000,1,1,.7100000,11,8,0,2 
32,16,1.6200000,1,2,.7100000,11,8,0,2 
32,16,1.8500000,2,3,.7100000,11,8,0,2 
32,19,1.5700000,3,7,.7100000,11,8,0,2 
32,20,1.9100000,5,10,.7100000,11,8,0,2 
32,20,2.4000000,6,11,.7100000,11,8,0,2 
32,20,2.2600000,9,14,.7100000,11,8,0,2 
33,12,2.7800000,6,1,.1800000,6,7,0,3 
33,12,2.6000000,7,2,.1800000,6,7,0,3 
33,12,2.7000000,8,3,.1800000,6,7,0,3 
33,12,1.7600000,9,4,.1800000,6,7,0,3 
33,12,2,10,5,.1800000,6,7,0,3 
33,12,2.6500000,11,6,.1800000,6,7,0,3 
33,12,2.6000000,13,8,.1800000,6,7,0,3 
33,12,2.7000000,15,10,.1800000,6,7,0,3 
33,12,2.8600000,16,11,.1800000,6,7,0,3 
34,14,2.3700000,4,4,1.1700000,10,12,0,2 
34,14,2.6300000,5,5,1.1700000,10,12,0,2 
34,14,2.5700000,6,6,1.1700000,10,12,0,2 
34,14,2.5800000,7,7,1.1700000,10,12,0,2 
34,14,2.6800000,8,8,1.1700000,10,12,0,2 
34,14,2.7700000,9,9,1.1700000,10,12,0,2 
34,14,2.8300000,10,10,1.1700000,10,12,0,2 
34,14,2.8300000,11,11,1.1700000,10,12,0,2 
34,14,2.8400000,12,12,1.1700000,10,12,0,2 
34,14,2.8100000,13,13,1.1700000,10,12,0,2 
34,14,2.8300000,14,14,1.1700000,10,12,0,2 
35,14,1.5200000,3,1,-1.4000000,11,8,0,2 
35,15,1.5600000,6,5,-1.4000000,11,8,0,2 
35,15,1.7800000,8,7,-1.4000000,11,8,0,2 
35,15,1.7900000,9,8,-1.4000000,11,8,0,2 
35,15,2.2800000,10,9,-1.4000000,11,8,0,2 
35,15,2.1500000,11,10,-1.4000000,11,8,0,2 
35,15,1.0400000,14,13,-1.4000000,11,8,0,2 
36,12,2.3400000,2,2,1.6100000,16,12,0,2 
36,14,2.3400000,2,4,1.6100000,16,12,0,2 
36,15,1.9600000,2,5,1.6100000,16,12,0,2 
36,15,2.3600000,3,6,1.6100000,16,12,0,2 
36,15,2.1100000,4,7,1.6100000,16,12,0,2 
36,15,2.4600000,5,8,1.6100000,16,12,0,2 
36,15,2.8000000,6,9,1.6100000,16,12,0,2 
36,15,2.9500000,7,10,1.6100000,16,12,0,2 
36,15,3.0500000,8,11,1.6100000,16,12,0,2 
36,15,2.7300000,9,12,1.6100000,16,12,0,2 
36,15,2.8900000,10,13,1.6100000,16,12,0,2 
36,15,3.6200000,11,14,1.6100000,16,12,0,2 
37,11,1.7900000,2,1,.4100000,11,10,0,1 
37,11,2.1900000,4,3,.4100000,11,10,0,1 
37,11,3.0100000,5,4,.4100000,11,10,0,1 
37,11,2.4700000,6,5,.4100000,11,10,0,1 
37,11,1.8800000,7,6,.4100000,11,10,0,1 
37,11,2.1400000,8,7,.4100000,11,10,0,1 
37,11,2.2800000,9,8,.4100000,11,10,0,1 
37,11,2.2700000,10,9,.4100000,11,10,0,1 
37,11,2.2800000,11,10,.4100000,11,10,0,1 
37,11,2.3900000,12,11,.4100000,11,10,0,1 
37,11,3.0500000,14,13,.4100000,11,10,0,1 
37,11,2.1200000,15,14,.4100000,11,10,0,1 
38,11,1.8600000,1,1,1.6200000,16,16,0,1 
38,12,1.8600000,1,2,1.6200000,16,16,0,1 
38,14,2.4700000,1,4,1.6200000,16,16,0,1 
38,14,2.5100000,2,5,1.6200000,16,16,0,1 
38,14,2.4800000,3,6,1.6200000,16,16,0,1 
38,14,2.3900000,5,8,1.6200000,16,16,0,1 
38,14,2.4100000,6,9,1.6200000,16,16,0,1 
38,14,2.4700000,7,10,1.6200000,16,16,0,1 
38,15,2.4600000,7,11,1.6200000,16,16,0,1 
39,13,1.9200000,4,0,-1.0600000,12,14,0,7 
39,13,2,6,2,-1.0600000,12,14,0,7 
39,13,1.8900000,7,3,-1.0600000,12,14,0,7 
39,13,2.0100000,8,4,-1.0600000,12,14,0,7 
39,13,1.5400000,9,5,-1.0600000,12,14,0,7 
39,13,2.0400000,11,7,-1.0600000,12,14,0,7 
40,13,2.2900000,4,2,.5100000,14,15,0,7 
40,13,2.6600000,5,3,.5100000,14,15,0,7 
40,13,3.0500000,6,4,.5100000,14,15,0,7 
40,13,2.5000000,7,5,.5100000,14,15,0,7 
40,13,2.5700000,8,6,.5100000,14,15,0,7 
40,13,2.7300000,9,7,.5100000,14,15,0,7 
40,13,2.4300000,10,8,.5100000,14,15,0,7 
40,13,3.0700000,11,9,.5100000,14,15,0,7 
40,13,3.3800000,12,10,.5100000,14,15,0,7 
40,13,3.0500000,13,11,.5100000,14,15,0,7 
40,13,3.0400000,14,12,.5100000,14,15,0,7 
40,13,2.7400000,15,13,.5100000,14,15,0,7 
41,15,2.4400000,3,5,.6800000,13,14,0,3 
41,15,2.5700000,4,6,.6800000,13,14,0,3 
41,15,2.7000000,5,7,.6800000,13,14,0,3 
41,15,2.5100000,6,8,.6800000,13,14,0,3 
41,15,2.7800000,7,9,.6800000,13,14,0,3 
41,15,2.8100000,8,10,.6800000,13,14,0,3 
41,16,2.7400000,8,11,.6800000,13,14,0,3 
41,16,2.7000000,9,12,.6800000,13,14,0,3 
41,16,2.7800000,10,13,.6800000,13,14,0,3 
41,16,2.8500000,11,14,.6800000,13,14,0,3 
42,11,2.2000000,2,1,.4800000,9,12,0,5 
42,11,2.4100000,3,2,.4800000,9,12,0,5 
42,11,2.4600000,4,3,.4800000,9,12,0,5 
42,11,2.3500000,5,4,.4800000,9,12,0,5 
42,11,2.4100000,7,6,.4800000,9,12,0,5 
42,11,2.7300000,8,7,.4800000,9,12,0,5 
42,11,2.8400000,10,9,.4800000,9,12,0,5 
42,11,2.7800000,11,10,.4800000,9,12,0,5 
42,11,3,12,11,.4800000,9,12,0,5 
42,11,2.9500000,13,12,.4800000,9,12,0,5 
42,11,3.2900000,14,13,.4800000,9,12,0,5 
43,12,1.5100000,3,6,-.1200000,9,12,0,5 
43,12,1.8200000,4,7,-.1200000,9,12,0,5 
43,12,2.6200000,5,8,-.1200000,9,12,0,5 
43,12,1.0800000,6,9,-.1200000,9,12,0,5 
43,12,2.5400000,7,10,-.1200000,9,12,0,5 
43,12,2.3700000,8,11,-.1200000,9,12,0,5 
43,12,2.4600000,9,12,-.1200000,9,12,0,5 
43,12,2.6500000,10,13,-.1200000,9,12,0,5 
43,12,2.7600000,11,14,-.1200000,9,12,0,5 
44,14,2.0400000,2,6,.8400000,16,16,0,4 
44,15,2,2,7,.8400000,16,16,0,4 
44,15,3.1000000,5,10,.8400000,16,16,0,4 
44,15,2.4600000,6,11,.8400000,16,16,0,4 
44,15,2.2500000,8,13,.8400000,16,16,0,4 
44,15,2.4000000,9,14,.8400000,16,16,0,4 
45,11,1.6300000,6,6,-.1300000,12,12,0,3 
45,11,2.2400000,9,9,-.1300000,12,12,0,3 
45,11,2.3000000,10,10,-.1300000,12,12,0,3 
45,11,2.0200000,11,11,-.1300000,12,12,0,3 
45,11,2.1300000,12,12,-.1300000,12,12,0,3 
46,12,1.6100000,12,14,1.0800000,12,12,0,3 
47,12,1.8000000,2,3,.8800000,12,12,1,2 
47,12,1.7900000,3,4,.8800000,12,12,1,2 
47,12,1.7100000,4,5,.8800000,12,12,1,2 
47,12,2,5,6,.8800000,12,12,1,2 
47,12,2.3200000,6,7,.8800000,12,12,1,2 
47,12,2.4400000,8,9,.8800000,12,12,1,2 
47,12,2.5400000,9,10,.8800000,12,12,1,2 
47,12,2.5600000,10,11,.8800000,12,12,1,2 
47,12,2.6000000,11,12,.8800000,12,12,1,2 
47,12,2.6000000,12,13,.8800000,12,12,1,2 
47,12,2.6900000,13,14,.8800000,12,12,1,2 
48,12,1.8200000,2,0,-.5900000,12,14,1,0 
48,12,1.7700000,3,1,-.5900000,12,14,1,0 
48,12,1.8900000,4,2,-.5900000,12,14,1,0 
48,12,1.8000000,5,3,-.5900000,12,14,1,0 
48,12,2.0800000,6,4,-.5900000,12,14,1,0 
48,12,1.7400000,7,5,-.5900000,12,14,1,0 
48,12,1.4200000,8,6,-.5900000,12,14,1,0 
48,12,1.7900000,9,7,-.5900000,12,14,1,0 
48,12,1.7700000,10,8,-.5900000,12,14,1,0 
48,12,1.4800000,11,9,-.5900000,12,14,1,0 
48,12,1.9200000,12,10,-.5900000,12,14,1,0 
48,12,2.6100000,13,11,-.5900000,12,14,1,0 
48,12,2.5600000,14,12,-.5900000,12,14,1,0 
48,12,2.3600000,15,13,-.5900000,12,14,1,0 
48,12,2.0500000,16,14,-.5900000,12,14,1,0 
49,9,2.1500000,4,3,.2000000,12,12,0,3 
49,9,1.6200000,5,4,.2000000,12,12,0,3 
49,9,1.2000000,7,6,.2000000,12,12,0,3 
49,9,1.4800000,10,9,.2000000,12,12,0,3 
49,9,2.0200000,11,10,.2000000,12,12,0,3 
49,9,2.3700000,14,13,.2000000,12,12,0,3 
49,9,1.4800000,15,14,.2000000,12,12,0,3 
50,14,1.7900000,0,2,1.4000000,16,17,0,2 
50,14,1.7200000,1,3,1.4000000,16,17,0,2 
50,15,1.8800000,1,4,1.4000000,16,17,0,2 
50,16,2.2500000,2,6,1.4000000,16,17,0,2 
50,16,2.4100000,3,7,1.4000000,16,17,0,2 
50,16,2.6400000,4,8,1.4000000,16,17,0,2 
50,16,2.8100000,5,9,1.4000000,16,17,0,2 
50,16,3.0300000,6,10,1.4000000,16,17,0,2 
50,16,3.2800000,7,11,1.4000000,16,17,0,2 
50,16,3.2200000,8,12,1.4000000,16,17,0,2 
50,16,3.0800000,9,13,1.4000000,16,17,0,2 
50,17,3.3200000,9,14,1.4000000,16,17,0,2 
51,12,1.8500000,1,2,.9300000,16,18,0,2 
51,14,1.6200000,1,4,.9300000,16,18,0,2 
51,14,1.5900000,2,5,.9300000,16,18,0,2 
51,14,2.4600000,3,6,.9300000,16,18,0,2 
51,14,3.2900000,5,8,.9300000,16,18,0,2 
51,14,3.1300000,6,9,.9300000,16,18,0,2 
51,14,3.0300000,7,10,.9300000,16,18,0,2 
51,14,3.0400000,8,11,.9300000,16,18,0,2 
51,14,2.9400000,9,12,.9300000,16,18,0,2 
51,14,3.0300000,10,13,.9300000,16,18,0,2 
52,12,1.8000000,2,2,.9100000,10,12,0,3 
52,12,1.7000000,3,3,.9100000,10,12,0,3 
52,12,2.2500000,4,4,.9100000,10,12,0,3 
52,12,2.0200000,5,5,.9100000,10,12,0,3 
52,12,1.8200000,6,6,.9100000,10,12,0,3 
52,12,2.4000000,7,7,.9100000,10,12,0,3 
52,12,2.3600000,8,8,.9100000,10,12,0,3 
52,12,2.5000000,9,9,.9100000,10,12,0,3 
52,13,2.4800000,9,10,.9100000,10,12,0,3 
52,13,2.5100000,10,11,.9100000,10,12,0,3 
52,13,2.4900000,11,12,.9100000,10,12,0,3 
52,13,2.6100000,12,13,.9100000,10,12,0,3 
52,13,2.5500000,13,14,.9100000,10,12,0,3 
53,12,2.3400000,2,2,.9800000,13,12,0,0 
53,13,2.1000000,2,3,.9800000,13,12,0,0 
53,13,2.8600000,3,4,.9800000,13,12,0,0 
53,14,2.7700000,3,5,.9800000,13,12,0,0 
53,15,2.1600000,5,8,.9800000,13,12,0,0 
53,15,1.9100000,6,9,.9800000,13,12,0,0 
53,15,2.6400000,7,10,.9800000,13,12,0,0 
53,15,2.6400000,8,11,.9800000,13,12,0,0 
53,15,2.6300000,9,12,.9800000,13,12,0,0 
53,15,2.6900000,10,13,.9800000,13,12,0,0 
53,15,2.7900000,11,14,.9800000,13,12,0,0 
54,11,1.9700000,2,0,.1500000,12,12,0,2 
54,11,1.9500000,3,1,.1500000,12,12,0,2 
54,11,1.7900000,4,2,.1500000,12,12,0,2 
54,11,1.9800000,5,3,.1500000,12,12,0,2 
54,11,2.3900000,6,4,.1500000,12,12,0,2 
54,11,1.9100000,7,5,.1500000,12,12,0,2 
54,11,1.8500000,8,6,.1500000,12,12,0,2 
54,11,2.6100000,11,9,.1500000,12,12,0,2 
54,11,2.2200000,12,10,.1500000,12,12,0,2 
54,11,2.4200000,13,11,.1500000,12,12,0,2 
54,11,2.8100000,14,12,.1500000,12,12,0,2 
54,11,2.6600000,15,13,.1500000,12,12,0,2 
54,11,2.6800000,16,14,.1500000,12,12,0,2 
55,12,2.2500000,3,0,1.0700000,12,14,0,2 
55,12,2.3800000,6,3,1.0700000,12,14,0,2 
55,12,2.4200000,7,4,1.0700000,12,14,0,2 
55,12,2.0900000,8,5,1.0700000,12,14,0,2 
55,12,2.5400000,9,6,1.0700000,12,14,0,2 
55,12,1.7400000,11,8,1.0700000,12,14,0,2 
56,12,1.7600000,1,4,.2900000,12,12,0,3 
56,12,1.8700000,2,5,.2900000,12,12,0,3 
56,12,1.6200000,4,7,.2900000,12,12,0,3 
56,12,2.0500000,5,8,.2900000,12,12,0,3 
56,12,2.7000000,6,9,.2900000,12,12,0,3 
56,12,2.1300000,7,10,.2900000,12,12,0,3 
56,12,1.9200000,8,11,.2900000,12,12,0,3 
56,12,2.0900000,9,12,.2900000,12,12,0,3 
57,12,1.4300000,2,5,.0600000,12,12,0,2 
57,13,1.5800000,2,6,.0600000,12,12,0,2 
57,14,1.4000000,2,7,.0600000,12,12,0,2 
57,14,1.8400000,3,8,.0600000,12,12,0,2 
57,14,2.7600000,4,9,.0600000,12,12,0,2 
57,14,2.5300000,5,10,.0600000,12,12,0,2 
57,14,2.5000000,6,11,.0600000,12,12,0,2 
57,14,2.4900000,7,12,.0600000,12,12,0,2 
57,14,2.6000000,8,13,.0600000,12,12,0,2 
57,14,2.0400000,9,14,.0600000,12,12,0,2 
58,14,2.1000000,8,6,-.0800000,10,12,0,2 
58,14,2.3500000,9,7,-.0800000,10,12,0,2 
58,14,2.3400000,10,8,-.0800000,10,12,0,2 
58,14,2.4100000,11,9,-.0800000,10,12,0,2 
58,14,2.4800000,12,10,-.0800000,10,12,0,2 
58,14,2.3300000,13,11,-.0800000,10,12,0,2 
58,14,2.6500000,14,12,-.0800000,10,12,0,2 
58,15,2.6700000,15,14,-.0800000,10,12,0,2 
59,16,2.9200000,4,4,.4500000,12,12,0,1 
59,16,3.0200000,5,5,.4500000,12,12,0,1 
59,16,2.8700000,6,6,.4500000,12,12,0,1 
59,16,2.9400000,7,7,.4500000,12,12,0,1 
59,16,3.0100000,8,8,.4500000,12,12,0,1 
59,16,3.0800000,9,9,.4500000,12,12,0,1 
59,16,3.1100000,10,10,.4500000,12,12,0,1 
59,16,3.1700000,11,11,.4500000,12,12,0,1 
59,16,3.1700000,12,12,.4500000,12,12,0,1 
59,16,3.1500000,13,13,.4500000,12,12,0,1 
59,16,3.2100000,14,14,.4500000,12,12,0,1 
60,14,3.1800000,4,9,.6300000,12,12,0,1 
60,14,2.7900000,5,10,.6300000,12,12,0,1 
60,14,2.5200000,6,11,.6300000,12,12,0,1 
60,14,2.8100000,7,12,.6300000,12,12,0,1 
60,14,2.8300000,8,13,.6300000,12,12,0,1 
61,13,2.0100000,1,0,1.1500000,10,16,0,1 
61,15,2.7500000,4,5,1.1500000,10,16,0,1 
61,15,2.8900000,5,6,1.1500000,10,16,0,1 
61,16,3.2700000,5,7,1.1500000,10,16,0,1 
